[0.000000] (-) TimerEvent: {}
[0.002230] (41068_ignition_bringup) JobQueued: {'identifier': '41068_ignition_bringup', 'dependencies': OrderedDict()}
[0.003921] (41068_ignition_bringup) JobStarted: {'identifier': '41068_ignition_bringup'}
[0.025852] (41068_ignition_bringup) JobProgress: {'identifier': '41068_ignition_bringup', 'progress': 'cmake'}
[0.026967] (41068_ignition_bringup) JobProgress: {'identifier': '41068_ignition_bringup', 'progress': 'build'}
[0.028223] (41068_ignition_bringup) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup', '--', '-j8', '-l8'], 'cwd': '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'student'), ('SSH_AGENT_PID', '1962'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/student/ros2_ws/install/turtlesim/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/student'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '10949'), ('XRDP_PULSE_SOURCE_SOCKET', 'xrdp_chansrv_audio_in_socket_10'), ('XRDP_PULSE_SINK_SOCKET', 'xrdp_chansrv_audio_out_socket_10'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1002/bus'), ('COLORTERM', 'truecolor'), ('PULSE_SCRIPT', '/etc/xrdp/pulse/default.pa'), ('IM_CONFIG_PHASE', '1'), ('COLCON_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install:/home/student/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'student'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/labNVXMF8:@/tmp/.ICE-unix/2051,unix/labNVXMF8:/tmp/.ICE-unix/2051'), ('XDG_MENU_PREFIX', 'gnome-'), ('XRDP_SOCKET_PATH', '/run/xrdp/sockdir'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/85cbe8ef_001e_4cc4_8105_edfec34d095d'), ('XDG_RUNTIME_DIR', '/run/user/1002'), ('DISPLAY', ':10.0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.116'), ('SSH_AUTH_SOCK', '/run/user/1002/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install/41068_ignition_bringup:/home/student/ros2_ws/install/turtlesim:/opt/ros/humble'), ('UID', '1002'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('XRDP_SESSION', '1'), ('GPG_AGENT_INFO', '/run/user/1002/gnupg/S.gpg-agent:0:1'), ('GAZEBO_RESOURCE_PATH', '/usr/share/gazebo-11/'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_DATA_DIRS', '/usr/share/gnome:/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/student/ros2_ws/install/turtlesim/local/lib/python3.10/dist-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('SGX_AESM_ADDR', '1'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install/41068_ignition_bringup:/home/student/ros2_ws/install/turtlesim:/opt/ros/humble')]), 'shell': False}
[0.099125] (-) TimerEvent: {}
[0.137612] (41068_ignition_bringup) CommandEnded: {'returncode': 0}
[0.138281] (41068_ignition_bringup) JobProgress: {'identifier': '41068_ignition_bringup', 'progress': 'install'}
[0.157979] (41068_ignition_bringup) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup'], 'cwd': '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'student'), ('SSH_AGENT_PID', '1962'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/student/ros2_ws/install/turtlesim/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/student'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '10949'), ('XRDP_PULSE_SOURCE_SOCKET', 'xrdp_chansrv_audio_in_socket_10'), ('XRDP_PULSE_SINK_SOCKET', 'xrdp_chansrv_audio_out_socket_10'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1002/bus'), ('COLORTERM', 'truecolor'), ('PULSE_SCRIPT', '/etc/xrdp/pulse/default.pa'), ('IM_CONFIG_PHASE', '1'), ('COLCON_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install:/home/student/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'student'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/labNVXMF8:@/tmp/.ICE-unix/2051,unix/labNVXMF8:/tmp/.ICE-unix/2051'), ('XDG_MENU_PREFIX', 'gnome-'), ('XRDP_SOCKET_PATH', '/run/xrdp/sockdir'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/85cbe8ef_001e_4cc4_8105_edfec34d095d'), ('XDG_RUNTIME_DIR', '/run/user/1002'), ('DISPLAY', ':10.0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.116'), ('SSH_AUTH_SOCK', '/run/user/1002/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install/41068_ignition_bringup:/home/student/ros2_ws/install/turtlesim:/opt/ros/humble'), ('UID', '1002'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('XRDP_SESSION', '1'), ('GPG_AGENT_INFO', '/run/user/1002/gnupg/S.gpg-agent:0:1'), ('GAZEBO_RESOURCE_PATH', '/usr/share/gazebo-11/'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/student/RoboticsStudio1-new/build/41068_ignition_bringup'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_DATA_DIRS', '/usr/share/gnome:/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/student/ros2_ws/install/turtlesim/local/lib/python3.10/dist-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('SGX_AESM_ADDR', '1'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/student/RoboticsStudio1-new/install/41068_ignition_bringup:/home/student/ros2_ws/install/turtlesim:/opt/ros/humble')]), 'shell': False}
[0.189499] (41068_ignition_bringup) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.190386] (41068_ignition_bringup) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.191542] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/lib/41068_ignition_bringup/fox_detector.py\n'}
[0.191764] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/lib/41068_ignition_bringup/navigation.py\n'}
[0.191908] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/lib/41068_ignition_bringup/send_goal.py\n'}
[0.192065] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/lib/41068_ignition_bringup/GUI.py\n'}
[0.192300] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/config/41068.rviz\n'}
[0.192504] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/config/gazebo_bridge.yaml\n'}
[0.193306] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/config/nav2_params.yaml\n'}
[0.193572] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/config/robot_localization.yaml\n'}
[0.194078] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/config/slam_params.yaml\n'}
[0.194368] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/launch/41068_ignition.launch.py\n'}
[0.197330] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/launch/41068_navigation.launch.py\n'}
[0.197496] (41068_ignition_bringup) StdoutLine: {'line': b'-- Symlinking: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/launch/__pycache__/41068_ignition.launch.cpython-310.pyc\n'}
[0.199900] (-) TimerEvent: {}
[0.210664] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/Common_Wombat.stl\n'}
[0.212677] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_plane/materials/textures/empty_grass.png\n'}
[0.213868] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_plane/materials/textures/forest_overhead.png\n'}
[0.214248] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_plane/materials/textures/leaf_litter.png\n'}
[0.214654] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_plane/model.config\n'}
[0.217162] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_plane/model.sdf\n'}
[0.217704] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_wall/materials/textures/forest_wall.png\n'}
[0.219098] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_wall/materials/textures/forest_wall_transparent.png\n'}
[0.219369] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_wall/materials/textures/forest_wall_transparent_small.png\n'}
[0.219741] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_wall/model.config\n'}
[0.220111] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/forest_wall/model.sdf\n'}
[0.220421] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/Fennec_Fox.stl\n'}
[0.220710] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/Untitled.obj\n'}
[0.221001] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/Untitled.stl\n'}
[0.221536] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/Zorro.mtl\n'}
[0.222079] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/Zorro.obj\n'}
[0.222401] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/ambientMap1.png\n'}
[0.222743] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/fox.obj\n'}
[0.223036] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/fox.sdf\n'}
[0.223326] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/heythere.dae\n'}
[0.223564] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/heythere.stl\n'}
[0.223737] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/normalMap1.png\n'}
[0.224004] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/perfectfox.dae\n'}
[0.224292] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/pls.dae\n'}
[0.224623] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/source/Zorro.glb\n'}
[0.224908] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/textures/gltf_embedded_0.png\n'}
[0.225172] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/textures/gltf_embedded_1.png\n'}
[0.225488] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/textures/gltf_embedded_1@channels=A.png\n'}
[0.225736] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/textures/gltf_embedded_2.png\n'}
[0.225970] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/textures/gltf_embedded_3@channels=R.png\n'}
[0.226099] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/veryperfectfox.dae\n'}
[0.226207] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/fox/veryperfectfoxcolourdae.dae\n'}
[0.226299] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/grass_plane/materials/textures/empty_grass.png\n'}
[0.226380] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/grass_plane/model.config\n'}
[0.226457] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/models/grass_plane/model.sdf\n'}
[0.226578] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/common_properties.urdf.xacro\n'}
[0.226675] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/husky.gazebo.xacro\n'}
[0.226771] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/husky.urdf.xacro\n'}
[0.226861] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/base_link.dae\n'}
[0.226955] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/bumper.dae\n'}
[0.227046] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/jpl04_arch_nosensor.stl\n'}
[0.227135] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/top_chassis.dae\n'}
[0.227222] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/top_plate.dae\n'}
[0.227321] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/meshes/wheel.dae\n'}
[0.227402] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/urdf/wheel.urdf.xacro\n'}
[0.227507] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/worlds/large_demo.sdf\n'}
[0.227664] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/worlds/simple_trees.sdf\n'}
[0.228399] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/ament_index/resource_index/package_run_dependencies/41068_ignition_bringup\n'}
[0.228882] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/ament_index/resource_index/parent_prefix_path/41068_ignition_bringup\n'}
[0.229147] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/environment/ament_prefix_path.sh\n'}
[0.229457] (41068_ignition_bringup) StdoutLine: {'line': b'-- Up-to-date symlink: /home/student/RoboticsStudio1-new/install/41068_ignition_bringup/share/41068_ignition_bringup/environment/ament_prefix_path.dsv\n'}
